지역,번지,본번,부번,아파트,면적,계약년월,계약일,가격,층,건축년도,도로명
경기도 고양일산서구 대화동,2234,2234,0,장성마을(3),133.74,201910,25,55000,3,1996,일산로 808
경기도 고양일산서구 대화동,2228,2228,0,장성마을(동부),84.962,201910,9,45300,10,1995,주화로 211
경기도 고양일산서구 대화동,2603,2603,0,킨텍스 꿈에그린,93.5022,201910,1,88500,31,2019,킨텍스로 240-1
경기도 고양일산서구 대화동,2603,2603,0,킨텍스 꿈에그린,84.4989,201910,17,81800,37,2019,킨텍스로 240-1
경기도 고양일산서구 대화동,2580,2580,0,현대I-PARK(9),119.6924,201910,3,40500,3,2003,고양대로255번길 45
경기도 고양일산서구 대화동,2580,2580,0,현대I-PARK(9),119.6924,201910,5,45500,15,2003,고양대로255번길 45
경기도 고양일산서구 대화동,2580,2580,0,현대I-PARK(9),119.6924,201910,18,44250,7,2003,고양대로255번길 45
경기도 고양일산서구 덕이동,1037,1037,0,동문2,84.3316,201910,18,19700,12,2002,덕산로 282
경기도 고양일산서구 덕이동,382-13,382,13,동양라파크,129.8794,201910,10,34000,12,2002,탄중로101번길 60
경기도 고양일산서구 덕이동,1076,1076,0,중앙하이츠빌,84.6072,201910,31,23000,7,2001,덕이로 238
경기도 고양일산서구 덕이동,277-10,277,10,철산,36.21,201910,29,12000,3,1989,경의로 867
경기도 고양일산서구 덕이동,1521,1521,0,태영,84.79,201910,9,27200,12,2003,탄중로101번길 36
경기도 고양일산서구 덕이동,1521,1521,0,태영,84.79,201910,19,27200,11,2003,탄중로101번길 36
경기도 고양일산서구 덕이동,1524,1524,0,하이파크시티 일산아이파크1단지,124.8758,201910,4,42000,20,2011,하이파크로 113
경기도 고양일산서구 덕이동,1524,1524,0,하이파크시티 일산아이파크1단지,124.8758,201910,9,41000,4,2011,하이파크로 113
경기도 고양일산서구 덕이동,1524,1524,0,하이파크시티 일산아이파크1단지,127.8739,201910,14,57000,19,2011,하이파크로 113
경기도 고양일산서구 덕이동,1524,1524,0,하이파크시티 일산아이파크1단지,127.8739,201910,17,52000,21,2011,하이파크로 113
경기도 고양일산서구 덕이동,1524,1524,0,하이파크시티 일산아이파크1단지,84.9905,201910,17,40500,28,2011,하이파크로 113
경기도 고양일산서구 덕이동,1524,1524,0,하이파크시티 일산아이파크1단지,127.8739,201910,21,40800,4,2011,하이파크로 113
경기도 고양일산서구 덕이동,1540,1540,0,하이파크시티 일산아이파크5단지,127.8739,201910,7,41500,4,2011,하이파크3로 62
경기도 고양일산서구 덕이동,1540,1540,0,하이파크시티 일산아이파크5단지,84.9898,201910,9,36900,8,2011,하이파크3로 62
경기도 고양일산서구 덕이동,1540,1540,0,하이파크시티 일산아이파크5단지,84.9898,201910,16,38000,13,2011,하이파크3로 62
경기도 고양일산서구 덕이동,1529,1529,0,하이파크시티 일산파밀리에2단지,129.79,201910,4,47400,8,2011,하이파크3로 111
경기도 고양일산서구 덕이동,1529,1529,0,하이파크시티 일산파밀리에2단지,121.45,201910,7,42500,15,2011,하이파크3로 111
경기도 고양일산서구 덕이동,1529,1529,0,하이파크시티 일산파밀리에2단지,121.45,201910,9,43500,16,2011,하이파크3로 111
경기도 고양일산서구 덕이동,1529,1529,0,하이파크시티 일산파밀리에2단지,146.51,201910,11,52900,12,2011,하이파크3로 111
경기도 고양일산서구 덕이동,1529,1529,0,하이파크시티 일산파밀리에2단지,129.79,201910,14,47700,15,2011,하이파크3로 111
경기도 고양일산서구 덕이동,1529,1529,0,하이파크시티 일산파밀리에2단지,146.51,201910,14,52900,20,2011,하이파크3로 111
경기도 고양일산서구 덕이동,1529,1529,0,하이파크시티 일산파밀리에2단지,146.51,201910,14,52900,16,2011,하이파크3로 111
경기도 고양일산서구 덕이동,1529,1529,0,하이파크시티 일산파밀리에2단지,129.79,201910,14,47400,9,2011,하이파크3로 111
경기도 고양일산서구 덕이동,1529,1529,0,하이파크시티 일산파밀리에2단지,84.44,201910,18,35800,11,2011,하이파크3로 111
경기도 고양일산서구 덕이동,1529,1529,0,하이파크시티 일산파밀리에2단지,146.51,201910,18,53000,22,2011,하이파크3로 111
경기도 고양일산서구 덕이동,1529,1529,0,하이파크시티 일산파밀리에2단지,129.79,201910,21,47400,8,2011,하이파크3로 111
경기도 고양일산서구 덕이동,1529,1529,0,하이파크시티 일산파밀리에2단지,146.51,201910,21,53200,24,2011,하이파크3로 111
경기도 고양일산서구 덕이동,1529,1529,0,하이파크시티 일산파밀리에2단지,121.45,201910,22,45300,14,2011,하이파크3로 111
경기도 고양일산서구 덕이동,1534,1534,0,하이파크시티 일산파밀리에3단지,121.45,201910,9,42000,10,2011,하이파크2로59번길 7
경기도 고양일산서구 덕이동,1534,1534,0,하이파크시티 일산파밀리에3단지,129.79,201910,11,47400,11,2011,하이파크2로59번길 7
경기도 고양일산서구 덕이동,1535,1535,0,하이파크시티일산파밀리에4단지,121.45,201910,1,47000,9,2011,하이파크3로 61
경기도 고양일산서구 덕이동,1535,1535,0,하이파크시티일산파밀리에4단지,121.45,201910,1,47600,26,2011,하이파크3로 61
경기도 고양일산서구 덕이동,1535,1535,0,하이파크시티일산파밀리에4단지,173.77,201910,2,63300,24,2011,하이파크3로 61
경기도 고양일산서구 덕이동,1535,1535,0,하이파크시티일산파밀리에4단지,129.79,201910,2,47400,4,2011,하이파크3로 61
경기도 고양일산서구 덕이동,1535,1535,0,하이파크시티일산파밀리에4단지,146.51,201910,3,52500,12,2011,하이파크3로 61
경기도 고양일산서구 덕이동,1535,1535,0,하이파크시티일산파밀리에4단지,173.77,201910,4,63200,25,2011,하이파크3로 61
경기도 고양일산서구 덕이동,1535,1535,0,하이파크시티일산파밀리에4단지,129.79,201910,4,47400,25,2011,하이파크3로 61
경기도 고양일산서구 덕이동,1535,1535,0,하이파크시티일산파밀리에4단지,173.77,201910,4,63600,19,2011,하이파크3로 61
경기도 고양일산서구 덕이동,1535,1535,0,하이파크시티일산파밀리에4단지,146.51,201910,4,53400,17,2011,하이파크3로 61
경기도 고양일산서구 덕이동,1535,1535,0,하이파크시티일산파밀리에4단지,173.77,201910,7,63200,22,2011,하이파크3로 61
경기도 고양일산서구 덕이동,1535,1535,0,하이파크시티일산파밀리에4단지,146.51,201910,8,52800,5,2011,하이파크3로 61
경기도 고양일산서구 덕이동,1535,1535,0,하이파크시티일산파밀리에4단지,146.51,201910,8,49700,2,2011,하이파크3로 61
경기도 고양일산서구 덕이동,1535,1535,0,하이파크시티일산파밀리에4단지,173.77,201910,9,64200,21,2011,하이파크3로 61
경기도 고양일산서구 덕이동,1535,1535,0,하이파크시티일산파밀리에4단지,146.51,201910,10,52600,4,2011,하이파크3로 61
경기도 고양일산서구 덕이동,1535,1535,0,하이파크시티일산파밀리에4단지,129.79,201910,10,47400,5,2011,하이파크3로 61
경기도 고양일산서구 덕이동,1535,1535,0,하이파크시티일산파밀리에4단지,146.51,201910,10,52800,8,2011,하이파크3로 61
경기도 고양일산서구 덕이동,1535,1535,0,하이파크시티일산파밀리에4단지,121.45,201910,13,46200,11,2011,하이파크3로 61
경기도 고양일산서구 덕이동,1535,1535,0,하이파크시티일산파밀리에4단지,146.51,201910,14,52800,4,2011,하이파크3로 61
경기도 고양일산서구 덕이동,1535,1535,0,하이파크시티일산파밀리에4단지,173.77,201910,15,63200,23,2011,하이파크3로 61
경기도 고양일산서구 덕이동,1535,1535,0,하이파크시티일산파밀리에4단지,129.79,201910,18,47400,4,2011,하이파크3로 61
경기도 고양일산서구 덕이동,1535,1535,0,하이파크시티일산파밀리에4단지,173.77,201910,22,63200,18,2011,하이파크3로 61
경기도 고양일산서구 덕이동,1535,1535,0,하이파크시티일산파밀리에4단지,173.77,201910,28,63200,16,2011,하이파크3로 61
경기도 고양일산서구 일산동,1694,1694,0,동문,84.96,201910,7,20500,8,1996,산현로 34
경기도 고양일산서구 일산동,1694,1694,0,동문,59.4,201910,19,16300,6,1996,산현로 34
경기도 고양일산서구 일산동,1998,1998,0,미주8,84.42,201910,11,17500,5,1991,산현로92번길 42
경기도 고양일산서구 일산동,1686,1686,0,베르빌,84.93,201910,8,27000,16,2005,고양대로 719-12
경기도 고양일산서구 일산동,1654,1654,0,산들마을3단지,116.707,201910,10,31700,4,2003,고양대로 724-17
경기도 고양일산서구 일산동,1654,1654,0,산들마을3단지,84.801,201910,15,29300,16,2003,고양대로 724-17
경기도 고양일산서구 일산동,1654,1654,0,산들마을3단지,84.801,201910,18,30000,18,2003,고양대로 724-17
경기도 고양일산서구 일산동,1654,1654,0,산들마을3단지,116.707,201910,19,33000,13,2003,고양대로 724-17
경기도 고양일산서구 일산동,1654,1654,0,산들마을3단지,116.707,201910,28,32000,15,2003,고양대로 724-17
경기도 고양일산서구 일산동,1670,1670,0,산들마을5단지,84.8617,201910,4,29000,7,2004,일중로 30
경기도 고양일산서구 일산동,1670,1670,0,산들마을5단지,84.8617,201910,9,27000,13,2004,일중로 30
경기도 고양일산서구 일산동,1670,1670,0,산들마을5단지,84.8617,201910,15,27000,8,2004,일중로 30
경기도 고양일산서구 일산동,1670,1670,0,산들마을5단지,84.8617,201910,16,25800,3,2004,일중로 30
경기도 고양일산서구 일산동,1670,1670,0,산들마을5단지,84.8617,201910,18,26800,7,2004,일중로 30
경기도 고양일산서구 일산동,1670,1670,0,산들마을5단지,84.8617,201910,25,28250,12,2004,일중로 30
경기도 고양일산서구 일산동,1670,1670,0,산들마을5단지,84.8617,201910,25,25600,3,2004,일중로 30
경기도 고양일산서구 일산동,2147,2147,0,유진스웰2단지,84.949,201910,23,40500,8,2010,일중로15번길 128
경기도 고양일산서구 일산동,651-1,651,1,일산2차현대홈타운,80.12,201910,1,26900,4,2002,고양대로 706-12
경기도 고양일산서구 일산동,651-1,651,1,일산2차현대홈타운,80.12,201910,18,29000,17,2002,고양대로 706-12
경기도 고양일산서구 일산동,651-1,651,1,일산2차현대홈타운,80.12,201910,24,31600,15,2002,고양대로 706-12
경기도 고양일산서구 일산동,651-1,651,1,일산2차현대홈타운,80.12,201910,24,28000,8,2002,고양대로 706-12
경기도 고양일산서구 일산동,600,600,0,일산3차현대홈타운,55.593,201910,16,21900,7,2002,일청로 45
경기도 고양일산서구 일산동,600,600,0,일산3차현대홈타운,80.243,201910,23,24000,25,2002,일청로 45
경기도 고양일산서구 일산동,973-31,973,31,일산동문(3),84.96,201910,17,25800,4,1997,고양대로 596
경기도 고양일산서구 일산동,600-32,600,32,일산동문(600-32),134.79,201910,29,26300,1,2000,탄중로 501
경기도 고양일산서구 일산동,955-2,955,2,일산동양(955-2),84.972,201910,8,28700,12,2004,고양대로 633
경기도 고양일산서구 일산동,955-2,955,2,일산동양(955-2),84.972,201910,19,27800,16,2004,고양대로 633
경기도 고양일산서구 일산동,955-2,955,2,일산동양(955-2),84.972,201910,24,28500,22,2004,고양대로 633
경기도 고양일산서구 일산동,1876,1876,0,일산삼성,84.792,201910,15,22500,10,2000,고봉로 351-17
경기도 고양일산서구 일산동,576-4,576,4,일산쌍용,84.962,201910,7,23000,3,1997,탄중로 447
경기도 고양일산서구 일산동,576-4,576,4,일산쌍용,84.962,201910,8,23000,24,1997,탄중로 447
경기도 고양일산서구 일산동,587-2,587,2,일산중앙가든,45.45,201910,10,15500,2,1989,탄중로471번길 18
경기도 고양일산서구 일산동,1687,1687,0,일신건영2차,84.9279,201910,4,26200,7,2007,원일로21번길 21
경기도 고양일산서구 일산동,2120,2120,0,일신삼익,84.89,201910,2,24000,5,2000,원일로21번길 43
경기도 고양일산서구 일산동,2120,2120,0,일신삼익,59.94,201910,3,19500,6,2000,원일로21번길 43
경기도 고양일산서구 일산동,2120,2120,0,일신삼익,84.89,201910,4,23000,2,2000,원일로21번길 43
경기도 고양일산서구 일산동,2120,2120,0,일신삼익,134.64,201910,5,29500,13,2000,원일로21번길 43
경기도 고양일산서구 일산동,2120,2120,0,일신삼익,134.64,201910,9,30650,20,2000,원일로21번길 43
경기도 고양일산서구 일산동,1655,1655,0,일신휴먼빌(1655),84.988,201910,1,23800,9,2003,원일로21번길 22
경기도 고양일산서구 일산동,1655,1655,0,일신휴먼빌(1655),84.988,201910,21,30300,11,2003,원일로21번길 22
경기도 고양일산서구 일산동,1655,1655,0,일신휴먼빌(1655),84.988,201910,28,25600,12,2003,원일로21번길 22
경기도 고양일산서구 일산동,1997,1997,0,주은1,84.94,201910,1,19900,9,1999,산현로92번길 20
경기도 고양일산서구 일산동,954,954,0,태영(954),84.89,201910,7,29000,3,2002,고양대로 622
경기도 고양일산서구 일산동,954,954,0,태영(954),84.89,201910,11,31500,18,2002,고양대로 622
경기도 고양일산서구 일산동,954,954,0,태영(954),84.89,201910,24,30700,13,2002,고양대로 624
경기도 고양일산서구 일산동,954,954,0,태영(954),84.89,201910,24,30200,17,2002,고양대로 624
경기도 고양일산서구 일산동,Jan-45,1945,1,푸르지오,82.38,201910,17,29000,10,2013,일청로 75
경기도 고양일산서구 일산동,Jan-45,1945,1,푸르지오,59.95,201910,22,26000,14,2013,일청로 75
경기도 고양일산서구 일산동,2084,2084,0,풍원,84.967,201910,6,19250,7,1996,일청로91번길 66
경기도 고양일산서구 일산동,1077,1077,0,후곡마을(건영15),84.9,201910,4,39700,6,1994,강선로 169
경기도 고양일산서구 일산동,1077,1077,0,후곡마을(건영15),58.83,201910,7,26700,12,1994,강선로 169
경기도 고양일산서구 일산동,1077,1077,0,후곡마을(건영15),58.83,201910,16,26500,11,1994,강선로 169
경기도 고양일산서구 일산동,1077,1077,0,후곡마을(건영15),58.83,201910,16,28000,12,1994,강선로 169
경기도 고양일산서구 일산동,1077,1077,0,후곡마을(건영15),58.83,201910,19,27300,12,1994,강선로 169
경기도 고양일산서구 일산동,1077,1077,0,후곡마을(건영15),70.98,201910,20,31500,14,1994,강선로 169
경기도 고양일산서구 일산동,1077,1077,0,후곡마을(건영15),58.83,201910,21,25500,6,1994,강선로 169
경기도 고양일산서구 일산동,1077,1077,0,후곡마을(건영15),70.98,201910,22,32700,10,1994,강선로 169
경기도 고양일산서구 일산동,1077,1077,0,후곡마을(건영15),84.9,201910,26,40500,6,1994,강선로 169
경기도 고양일산서구 일산동,1077,1077,0,후곡마을(건영15),70.98,201910,26,34800,6,1994,강선로 169
경기도 고양일산서구 일산동,1077,1077,0,후곡마을(건영15),70.98,201910,27,32000,13,1994,강선로 169
경기도 고양일산서구 일산동,1077,1077,0,후곡마을(건영15),70.98,201910,27,31000,15,1994,강선로 169
경기도 고양일산서구 일산동,1077,1077,0,후곡마을(건영15),84.9,201910,30,46500,14,1994,강선로 169
경기도 고양일산서구 일산동,1077,1077,0,후곡마을(건영15),70.98,201910,30,35000,14,1994,강선로 169
